country,chinese_name
美国,纽约州立大学杰尼索欧分校
美国,纽约州立大学法明代尔州立学院
美国,纽约州立大学波兹坦分校
美国,纽约州立大学海事学院
美国,纽约州立大学环境科学与林业学院
美国,纽约州立大学理工学院
美国,纽约州立大学石溪分校
美国,纽约州立大学科贝尔斯基农业技术学院
美国,纽约州立大学纽帕兹分校
美国,纽约州立大学莫里斯维尔农业技术学院
美国,纽约州立大学视光学院
美国,纽约市立大学巴鲁克学院
美国,纽约市立大学巴鲁克学院
美国,纽约市立大学布朗克斯社区学院
美国,纽约市立大学布鲁克林学院
美国,纽约市立大学拉瓜迪亚社区学院
美国,纽约市立大学曼哈顿社区学院
美国,纽约市立大学皇后区社区学院
美国,纽约市立大学皇后学院
美国,纽约市立大学研究生院及大学中心
美国,纽约市立大学约克学院
美国,纽约市立大学约翰杰伊刑事司法学院
美国,纽约市立大学纽约市立技术学院
美国,纽约市立大学费烈罗H.拉瓜迪亚社区学院
美国,纽约市立大学金斯堡社区学院
美国,纽约德锐学院
美国,纽约法学院
美国,纽约理工学院
美国,纽约电影学院
美国,纽约美术学院
美国,纽黑文大学
美国,维克技术社区学院
美国,维克森林大学
美国,维利学院
美国,维特博大学
美国,绿河学院
美国,绿河社区学院
美国,缅因大学
美国,缅因大学普雷斯克艾尔分校
美国,缅因大学法明顿分校
美国,罕布什尔学院
美国,罗伯特莫里斯大学
美国,罗伯茨卫斯理大学
美国,罗克福德大学
美国,罗克赫斯特大学
美国,罗切斯特大学
美国,罗切斯特理工学院
美国,罗德学院
美国,罗德岛大学
美国,罗德岛设计学院
美国,罗恩大学
美国,罗斯福大学
美国,罗斯蒙特学院
美国,罗斯霍曼理工学院
美国,罗杰威廉姆斯大学
美国,罗格斯新泽西州立大学
美国,罗莎琳德富兰克林医科大学
美国,罗诺克学院
美国,美利坚大学
美国,美国公共大学系统
美国,美国军事大学
美国,美国军事学院
美国,美国创价大学
美国,美国天主教大学
美国,美国教育学院
美国,美国海军学院
美国,美国烹饪学院
美国,美国电影学院
美国,美国马里兰东海岸大学
美国,美属萨摩亚社区学院
美国,美洲中国文化医药学院
美国,考克大学
美国,考德威尔大学
美国,考林县社区学院
美国,耶希瓦大学
美国,耶鲁大学
美国,职业高尔夫球手职业学院
美国,联合基督复临大学
美国,联合大学
美国,联合学院与大学
美国,联合学院（纽约州）
美国,联合神学院
美国,肖尼州立大学
美国,肯塔基大学
美国,肯塔基州立大学
美国,肯尼亚达学院
美国,肯尼索州立大学
美国,肯恩大学
美国,肯特州立大学
美国,胡德学院
美国,自由大学
美国,艺术中心设计学院
美国,艾尔弗尼亚大学
美国,艾德里安学院
美国,艾里克森研究院
美国,芒特圣哈辛托学院
美国,芒特圣安东尼奥学院
美国,芝加哥哥伦比亚学院
美国,芝加哥城市学院哈罗德华盛顿学院
美国,芝加哥大学
美国,芝加哥洛约拉大学
美国,芝加哥艺术学院
美国,芬德雷大学
美国,苏富比艺术学院
美国,苏尔罗斯州立大学
美国,若林斯学院
美国,范安德尔研究所研究生院
美国,范德库克音乐学院
美国,范德比尔特大学
美国,茱莉亚音乐学院
美国,荷晶大学
美国,莫尔豪斯学院
美国,莫德斯托专科学院
美国,莫比尔大学
美国,莫海德州立大学
美国,莫瑞州立大学
美国,莫里斯学院
美国,莫里斯郡学院
美国,莫霍克谷社区学院
美国,莱克福里斯特学院
美国,莱克福里斯特管理研究生院
美国,莱图尔诺大学
美国,莱尼学院
美国,莱斯利大学
美国,莱斯大学
美国,莱特州立大学
美国,莱莫恩学院
美国,菲尔莱狄更斯大学
美国,菲耶特维尔州立大学
美国,萨克拉门托市立学院
美国,萨凡纳州立大学
美国,萨凡纳艺术与设计学院
美国,萨基诺州立大学
美国,萨尔夫里贾纳大学
美国,萨尔瓦多卡米诺学院
美国,萨德尔巴克学院
美国,萨拉劳伦斯学院
美国,萨斯克汉那大学
美国,萨福克大学
美国,萨福克郡社区学院
美国,落基山学院
美国,蒂芬大学
美国,蒙哥马利学院
美国,蒙哥马利郡社区学院
美国,蒙大拿大学密苏拉分校
美国,蒙大拿州立大学北部分校
美国,蒙大拿州立大学比灵斯分校
美国,蒙大拿州立大学波兹曼分校
美国,蒙特克莱州立大学
美国,蒙特圣文森大学
美国,蒙特瓦洛大学
美国,蒙特霍利奥克学院
美国,蒙莫斯大学
美国,蒙莫斯学院
美国,蓝天学院
美国,西伊利诺伊大学
美国,西佐治亚大学
美国,西佛罗里达大学
美国,西俄勒冈大学
美国,西加利福尼亚法学院
美国,西勒斯学院
美国,西北健康科学大学
美国,西北大学
美国,西北大学（华盛顿州）
美国,西北太平洋艺术学院
美国,西北学院
美国,西北密歇根学院
美国,西北密苏里州立大学
美国,西北州立大学
美国,西北拿撒勒大学
美国,西北阿肯色社区学院
美国,西华盛顿大学
美国,西南俄克拉荷马州立大学
美国,西南俄勒冈社区学院
美国,西南基督大学
美国,西南大学
美国,西南学院（堪萨斯州）
美国,西南明尼苏达州立大学
美国,西南法学院
美国,西南浸会大学
美国,西南浸信会神学院
美国,西南社区学院
美国,西卡罗莱纳大学
美国,西奈山伊坎医学院
美国,西密歇根大学
美国,西密苏里州立大学
美国,西崖大学
美国,西康涅狄格州立大学
美国,西弗吉尼亚大学
美国,西弗吉尼亚州立大学
美国,西德克萨斯农工大学
美国,西敏斯特大学
美国,西敏斯特学院（密苏里州）
美国,西敏斯特学院（犹他州）
美国,西新墨西哥大学
美国,西新英格兰大学
美国,西方学院
美国,西洛杉矶大学
美国,西肯塔基大学
美国,西自由大学
美国,西蒙斯大学
美国,西蒙洛克巴德学院
美国,西谷学院
美国,西达克瑞斯特学院
美国,西部卫生科学大学
美国,西部大学
美国,西部州长大学
美国,西阿拉巴马大学
美国,西雅图中央学院
美国,西雅图中央社区学院
美国,西雅图城市大学
美国,西雅图大学
美国,西雅图太平洋大学
美国,西顿大学
美国,视觉艺术学院
美国,詹姆斯麦迪逊大学
美国,诺伊曼大学
美国,诺克斯学院
美国,诺威治大学
美国,诺思兰学院
美国,诺斯伍徳大学
美国,诺瓦东南大学
美国,诺福克州立大学
美国,谢伯德大学
美国,贝佩丝大学
美国,贝克大学
美国,贝克学院
美国,贝勒医学院
美国,贝勒大学
美国,贝塞斯达大学
美国,贝宁顿学院
美国,贝尔维尤大学
美国,贝尔维尤学院
美国,贝尔蒙特大学
美国,贝拉明大学
美国,贝洛伊特学院
美国,贝瑞大学
美国,贝瑟尼路德学院
美国,贝翰文大学
美国,贝茨学院
美国,贝里学院
美国,贡萨格大学
美国,费佛大学
美国,费利西安大学
美国,费城社区学院
美国,费尔菲尔德大学
美国,费尔蒙特州立大学
美国,费舍尔学院
美国,费里斯州立大学
美国,费鲁姆学院
美国,赖特学院
美国,赫尔基摩郡社区学院
美国,路德学院
美国,路易斯克拉克学院
美国,路易斯克拉克州立大学
美国,路易斯堡学院
美国,路易斯大学
美国,路易斯大学
美国,路易斯安纳州立大学健康科学中心新奥尔良分校
美国,路易斯安那圣泽维尔大学
美国,路易斯安那大学拉斐特分校
美国,路易斯安那州立大学什里夫波特分校
美国,路易斯安那州立大学和农工学院
美国,路易斯安那理工大学
美国,路易斯维尔大学
美国,辛克莱社区学院
美国,辛普森大学
美国,辛辛那提大学
美国,达拉斯国际大学
美国,达拉斯大学
美国,达拉斯学院
美国,达拉斯浸会大学
美国,达拉斯神学院
美国,达文波特大学
美国,达特茅斯学院
美国,达科他卫斯理大学
美国,迈阿密国际艺术与设计大学
美国,迈阿密大学（佛罗里达州）
美国,迈阿密大学（俄亥俄州）
美国,迈阿密达德学院
美国,迦太基学院
美国,迪亚波罗谷学院
美国,迪吉彭理工学院
美国,迪堡大学
美国,迪恩学院
美国,迪拉徳大学
美国,迪金森学院
美国,迪金森州立大学
美国,道家传统中医学院
美国,道尔顿州立大学
美国,那洛巴大学
美国,邦克山社区学院
美国,里士满大学
美国,里奥洪多学院
美国,里彭学院
美国,里德学院
美国,里沃兰德社区学院
美国,里海大学
美国,金合欢大学
美国,金斯顿大学
美国,金门大学
美国,银行街教育学院
美国,锡拉丘兹大学
美国,锡耶拉学院
美国,锡耶纳高地大学
美国,锡达维尔大学
美国,长岛大学
美国,长老会学院
美国,门罗大学
美国,门罗学院
美国,门罗社区学院
美国,阿什兰大学
美国,阿克伦大学
美国,阿勒格尼学院
美国,阿卡迪亚大学
美国,阿奎那斯学院
美国,阿尔弗雷德大学
美国,阿尔比恩学院
美国,阿尔玛学院
美国,阿尔维诺学院
美国,阿尔罕布拉医科大学
美国,阿帕拉契州立大学
美国,阿德勒大学
美国,阿德尔菲大学
美国,阿拉巴马农工大学
美国,阿拉巴马大学
美国,阿拉巴马大学亨茨维尔分校
美国,阿拉巴马大学伯明翰分校
美国,阿拉巴马州立大学
美国,阿拉斯加大学东南分校
美国,阿拉斯加大学安克雷奇分校
美国,阿拉斯加大学费尔班克斯分校
美国,阿斯伯里大学
美国,阿斯伯里神学院
美国,阿比林基督大学
美国,阿涅斯斯科特学院
美国,阿祖萨太平洋大学
美国,阿维拉大学
美国,阿肯色大学医学院
美国,阿肯色大学史密斯堡分校
美国,阿肯色大学小石城分校
美国,阿肯色大学派恩布拉夫分校
美国,阿肯色大学菲耶特维尔分校
美国,阿肯色州立大学
美国,阿肯色理工大学
美国,阿莱恩特国际大学
美国,阿默斯特学院
美国,陶格鲁学院
美国,陶森大学
美国,雪兰社区学院
美国,雷德兰兹大学
美国,雷恩社区学院
美国,霍华德大学
美国,霍华德社区学院
美国,霍夫斯特拉大学
美国,霍巴特和威廉史密斯学院
美国,霍巴特和威廉史密斯学院（威廉史密斯学院）
美国,霍巴特和威廉史密斯学院（霍巴特学院）
美国,霍普学院
美国,霍林斯大学
美国,霍特国际商学院
美国,霍特科社区学院
美国,韦伯国际大学
美国,韦伯州立大学
美国,韦伯斯特大学
美国,韦兰浸会大学
美国,韦兰诺瓦大学
美国,韦德纳大学
美国,韦恩州立大学
美国,韦恩斯堡大学
美国,韦斯特菲尔德州立大学
美国,韦纳奇谷学院
美国,音乐家学院
美国,首都大学
美国,马丁路德学院
美国,马凯特大学
美国,马尔斯希尔大学
美国,马格纳斯学院
美国,马歇尔大学
美国,马歇尔敦社区学院
美国,马萨诸塞大学波士顿分校
美国,马萨诸塞大学罗威尔分校
美国,马萨诸塞大学达特茅斯分校
美国,马萨诸塞大学阿默斯特分校
美国,马萨诸塞大学陈氏医学院
美国,马萨诸塞文科学院
美国,马萨诸塞艺术与设计学院
美国,马里兰大学巴尔的摩分校
美国,马里兰大学巴尔的摩郡分校
美国,马里兰大学帕克分校
美国,马里兰州圣玛丽学院
美国,马里兰洛约拉大学
美国,马里兰艺术学院
美国,马里斯特学院
美国,高地毕肯学院
美国,高盛学院
美国,鲍勃琼斯大学
美国,鲍德温华莱士大学
美国,鲍灵格林州立大学
美国,鲍登学院
美国,麦克尼斯州立大学
美国,麦克默里大学
美国,麦卡莱斯特学院
美国,麦当娜大学
美国,麦迪逊区技术学院
美国,麻省理工学院
美国,麻省综合医院健康职业学院
美国,麻省药科与健康科学大学
美国,黄帝东洋汉医科大学
美国,黎巴嫩谷学院
美国,黑山州立大学
美国,黑鹰学院
美国,默塞徳学院
美国,默瑟大学
老挝,万象河内友谊技术职业学院
老挝,康凯师范学院
老挝,老挝国立大学
老挝,老挝苏州大学
肯尼亚,乔莫肯雅塔农业与技术大学
肯尼亚,内罗毕大学
肯尼亚,基西大学
肯尼亚,恩布大学
肯尼亚,斯特拉斯莫尔大学
肯尼亚,美国国际大学
肯尼亚,肯尼亚多媒体大学
肯尼亚,肯雅塔大学
肯尼亚,莫伊大学
肯尼亚,里亚拉大学
肯尼亚,马查科斯大学
芬兰,LAB应用科学大学
芬兰,东芬兰大学
芬兰,中博腾应用科学大学
芬兰,于韦斯屈莱大学
芬兰,于韦斯屈莱应用科学大学
芬兰,人文应用科学大学
芬兰,卡亚尼应用科学大学
芬兰,卡累利阿应用科学大学
芬兰,哈格哈里亚应用科学大学
芬兰,图尔库大学
芬兰,图尔库应用科学大学
芬兰,坦佩雷大学
芬兰,坦佩雷应用科学大学
芬兰,城市应用科学大学
芬兰,塞伊奈约基应用科学大学
芬兰,奥博学术大学
芬兰,奥卢大学
芬兰,奥卢应用科学大学
芬兰,拉彭兰塔-拉赫蒂工业大学
芬兰,拉普兰大学
芬兰,拉普兰应用科学大学
芬兰,拉瑞尔应用科学大学
芬兰,汉肯经济学院
芬兰,海门应用科学大学
芬兰,瓦萨大学
芬兰,瓦萨应用科学大学
芬兰,芬兰东南应用科学大学
芬兰,萨塔昆塔应用科学大学
芬兰,萨沃尼亚应用科学大学
芬兰,诺维亚应用科学大学
芬兰,赫尔辛基大学
芬兰,赫尔辛基艺术大学
芬兰,迪亚科尼亚应用科学大学
芬兰,阿卡达应用科学大学
芬兰,阿尔托大学
苏丹,古兰经与伊斯兰学大学
苏丹,喀土穆国际阿拉伯语学院
苏丹,喀土穆大学
苏丹,恩图曼伊斯兰大学
苏丹,杰吉拉大学
苏丹,森纳尔大学
苏丹,泽伊姆爱资哈里大学
苏丹,苏丹科技大学
苏丹,非洲国际大学
英国,BIMM大学
英国,东伦敦大学
英国,东安格利亚大学
英国,中央兰开夏大学
英国,伍尔弗汉普顿大学
英国,伍赛斯特大学
英国,伦敦南岸大学
英国,伦敦商学院
英国,伦敦国王学院
英国,伦敦城市大学
英国,伦敦大学
英国,伦敦大学亚非研究学院
英国,伦敦大学伦敦卫生与热带医学学院
英国,伦敦大学伯克贝克学院
英国,伦敦大学圣乔治医学院
英国,伦敦大学城市学院
英国,伦敦大学学院
英国,伦敦大学格尔德史密斯学院
英国,伦敦大学癌症研究所皇家癌症医院
英国,伦敦大学皇家中央演讲与戏剧学院
英国,伦敦大学皇家兽医院
英国,伦敦大学皇家霍洛威和贝德福德新学院
英国,伦敦大学皇家音乐学院
英国,伦敦大学考陶德艺术学院
英国,伦敦大学高等研究学院（瓦尔堡研究院）
英国,伦敦大学高级研究学院（高等法律研究院）
英国,伦敦布鲁内尔大学
英国,伦敦摄政大学
英国,伦敦政治经济学院
英国,伦敦玛丽女王大学
英国,伦敦艺术大学
英国,伦敦雷文斯本大学
英国,伯恩茅斯大学
英国,伯恩茅斯艺术大学
英国,伯明翰城市大学
英国,伯明翰大学
英国,伯明翰大学学院
英国,克兰菲尔德大学
英国,兰卡斯特大学
英国,切斯特大学
英国,创意艺术大学
英国,利兹三一大学
英国,利兹大学
英国,利兹艺术大学
英国,利兹贝克特大学
英国,利物浦大学
英国,利物浦希望大学
英国,利物浦热带医学院
英国,利物浦约翰摩尔斯大学
英国,剑桥大学
英国,北安普顿大学
英国,华威大学
英国,南威尔士大学
英国,南安普顿大学
英国,博尔顿大学
英国,卡迪夫大学
英国,卡迪夫都市大学
英国,吉尔德霍尔音乐与戏剧学院
英国,哈德斯菲尔德大学
英国,哈特伯瑞大学
英国,哈珀•亚当斯大学
英国,国家影视学院
英国,圣三一拉邦音乐与舞蹈学院
英国,圣安德鲁斯大学
英国,圣马克与圣约翰大学
英国,坎布里亚大学
英国,坎特伯雷大学
英国,埃克斯特大学
英国,埃塞克斯大学
英国,埃奇希尔大学
英国,基尔大学
英国,奇切斯特大学
英国,奥斯特大学
英国,威尔士三一圣大卫大学
英国,威尔士大学
英国,威斯敏斯特大学
英国,安格利亚罗斯金大学
英国,密德萨斯大学
英国,巴斯大学
英国,巴斯思巴大学
英国,布莱德福德大学
英国,布莱顿大学
英国,布里斯托大学
英国,帝国理工学院
英国,建筑联盟学院
英国,开放大学
英国,德比大学
英国,德蒙特福特大学
英国,拉夫堡大学
英国,斯塔福德郡大学
英国,斯旺西大学
英国,斯特拉斯克莱德大学
英国,斯特灵大学
英国,普利茅斯大学
英国,普利茅斯艺术大学
英国,曼彻斯特城市大学
英国,曼彻斯特大学
英国,朴次茅斯大学
英国,杜伦大学
英国,林肯大学
英国,格拉斯哥咯里多尼亚大学
英国,格拉斯哥大学
英国,格林尼治大学
英国,格洛斯特郡大学
英国,格罗斯泰斯特主教大学
英国,桑德兰大学
英国,法律大学
英国,温彻斯特大学
英国,爱丁堡大学
英国,爱丁堡玛格丽特女王大学
英国,牛津大学
英国,牛津布鲁克斯大学
英国,特威克南圣玛丽大学
英国,班戈大学
英国,白金汉大学
英国,白金汉郡新大学
英国,皇家农业大学
英国,皇家北方音乐学院
英国,皇家艺术学院
英国,皇家音乐学院
英国,福尔茅斯大学
英国,索伦特大学
英国,索尔福德大学
英国,约克圣约翰大学
英国,约克大学
英国,纽卡斯尔大学
英国,罗伯特高登大学
英国,罗斯布鲁弗戏剧演艺学院
英国,罗汉普顿大学
英国,美国里士满国际大学伦敦分校
英国,考文垂大学
英国,肯特大学
英国,艾伯瑞斯特维斯大学
英国,苏格兰皇家音乐学院
英国,英博夏尔大学
英国,莱斯特大学
英国,萨塞克斯大学
英国,萨福克大学
英国,萨里大学
英国,蒂赛德大学
英国,西伦敦大学
英国,西苏格兰大学
英国,西英格兰大学-布里斯托
英国,诺丁汉大学
英国,诺丁汉特伦特大学
英国,诺森比亚大学
英国,诺里奇艺术大学
英国,谢菲尔德哈勒姆大学
英国,谢菲尔德大学
英国,贝尔法斯特女王大学
英国,贝福德郡大学
英国,赫尔大学
英国,赫特福德郡大学
英国,赫瑞-瓦特大学
英国,邓迪大学
英国,金斯顿大学
英国,阿伯丁大学
英国,阿伯泰大学
英国,阿斯顿大学
英国,雷丁大学
英国,雷克瑟姆大学
英国,高地与群岛大学
英国,龙比亚大学
荷兰,HAS应用科学大学
荷兰,IVA德里贝亨商学院
荷兰,TIO应用科学大学
荷兰,TSM商学院
荷兰,万豪劳伦斯坦应用科学大学
荷兰,乌特勒支大学
荷兰,乌特勒支应用科学大学
荷兰,乌特勒支艺术大学
荷兰,代尔夫特理工大学
荷兰,利特维尔美术学院
荷兰,南方应用科学大学
荷兰,埃因霍芬理工大学
荷兰,埃因霍芬设计学院
荷兰,奈梅亨大学
荷兰,奈耶诺德工商大学
荷兰,威登堡应用科学大学
荷兰,布雷达应用科学大学
荷兰,提亚斯商学院
荷兰,斯坦顿应用科学大学
荷兰,方提斯应用科学大学
荷兰,格罗宁根大学
荷兰,格罗宁根应用科学大学
荷兰,泽兰应用科学大学
荷兰,海牙应用科学大学
荷兰,海牙艺术大学
荷兰,海牙酒店学院
荷兰,温德斯海姆应用科学大学
荷兰,特文特大学
荷兰,瓦赫宁根大学
荷兰,科达艺术大学
荷兰,联合国教科文组织水教育学院
荷兰,艾瑞思应用科学大学
荷兰,荷兰NLBA商学院
荷兰,荷兰应用科学大学
荷兰,莱顿大学
荷兰,萨克逊应用科学大学
荷兰,蒂尔堡大学
荷兰,阿姆斯特丹大学
荷兰,阿姆斯特丹应用科学大学
荷兰,阿姆斯特丹自由大学
荷兰,阿姆斯特丹艺术大学
荷兰,阿纳姆、恩斯赫德与兹沃勒艺术大学
荷兰,阿纳姆与奈梅亨应用科学大学
荷兰,阿芳斯应用科学大学
荷兰,马斯特里赫特大学
荷兰,鹿特丹伊拉斯姆斯大学
荷兰,鹿特丹应用科学大学
莫桑比克,爱德华多·孟德兰大学
菲律宾,AMA大学
菲律宾,AMA计算机学院
菲律宾,STI西内格罗斯大学
菲律宾,三宝颜雅典耀大学
菲律宾,世界城市学院
菲律宾,东方大学
菲律宾,中吕宋国立大学
菲律宾,中央大学
菲律宾,中棉兰老大学
菲律宾,中正学院
菲律宾,中菲律宾基督复临学院
菲律宾,中途海事基金会
菲律宾,中部菲律宾国立大学
菲律宾,中部菲律宾大学
菲律宾,亚太学院
菲律宾,亚当森大学
菲律宾,亚洲圣三一大学
菲律宾,亚洲圣多米尼克学院
菲律宾,亚洲太平洋大学
菲律宾,亚洲社会研究院
菲律宾,亚洲管理学院
菲律宾,伊密里欧学院
菲律宾,伊洛伊洛大学
菲律宾,伊洛伊洛科技大学
菲律宾,伊莎贝拉国立大学
菲律宾,优西亚诺学院
菲律宾,八打雁国立大学
菲律宾,八打雁大学
菲律宾,共和党学院
菲律宾,共和国中央大学
菲律宾,共和学院
菲律宾,内格罗斯大学雷科莱塔校区
菲律宾,凯迪雷拉大学
菲律宾,加拉鄢教育基金会
菲律宾,北吕宋学院
菲律宾,南方浸会学院
菲律宾,南棉兰老大学
菲律宾,卡威迪国立大学
菲律宾,卡拉潘神语学院
菲律宾,卡昂国立大学
菲律宾,卡洛斯·希拉多纪念国立大学
菲律宾,哈里斯纪念学院
菲律宾,唐马里亚诺马科斯纪念国立大学
菲律宾,唐马里亚诺马科斯纪念国立大学南拉乌尼翁校区
菲律宾,喇沙大学
菲律宾,国家大学
菲律宾,国立比立勤大学
菲律宾,国际基督高级研究院
菲律宾,土格加劳圣路易斯大学
菲律宾,圣保罗大学土格加劳校区
菲律宾,圣卡塔利娜学院
菲律宾,圣卡洛斯大学
菲律宾,圣名大学
菲律宾,圣塞巴斯蒂安学院
菲律宾,圣多米克沙维奥学院
菲律宾,圣奥古斯丁大学
菲律宾,圣安琪大学
菲律宾,圣托马斯大学
菲律宾,圣拉萨尔大学
菲律宾,圣玛丽大学
菲律宾,圣若泽雷科莱托斯大学
菲律宾,圣费尔南多圣路易斯学院
菲律宾,圣路易斯大学
菲律宾,塔克洛班圣保罗商学院
菲律宾,太历国立大学
菲律宾,奎松市圣保罗大学
菲律宾,奎松市圣约瑟夫学院
菲律宾,奥利瓦雷兹学院
菲律宾,奥西亚斯教育基金会
菲律宾,安格拉斯大学
菲律宾,宿务医科大学
菲律宾,宿务大学
菲律宾,宿务理工学院大学
菲律宾,山景学院
菲律宾,巴丹州立学院
菲律宾,巴丹英雄纪念学院
菲律宾,巴伦苏埃拉城市大学
菲律宾,巴利瓦格大学
菲律宾,布基农国立大学
菲律宾,德拉萨医学健康科学学院
菲律宾,德拉萨圣贝尼尔德学院
菲律宾,德拉萨大学
菲律宾,德拉萨大学达斯马瑞纳斯校区
菲律宾,德拉萨阿拉内塔大学
菲律宾,拉古纳国立理工大学
菲律宾,新纪元大学
菲律宾,曼纽安佛各大学卢塞纳校区
菲律宾,曼纽尔奎松大学
菲律宾,本格特国立大学
菲律宾,杜马盖地圣保罗大学
菲律宾,格林维尔学院
菲律宾,棉兰老国立大学
菲律宾,比科尔大学
菲律宾,永恒大学
菲律宾,永恒大学拉古纳分校
菲律宾,法蒂玛大学
菲律宾,泛太平洋大学
菲律宾,泽维尔大学
菲律宾,潘加西南大学
菲律宾,玛利-贝尔纳德学院
菲律宾,玛弗洛斯技术学院
菲律宾,甲米地圣约瑟夫学院
菲律宾,碧瑶大学
菲律宾,米莱姆学院
菲律宾,维萨亚斯大学
菲律宾,罗德里格斯科学与技术学院
菲律宾,莱特师范大学
菲律宾,莱西姆大学八打雁校区
菲律宾,菲律宾东南大学
菲律宾,菲律宾健康科学学院
菲律宾,菲律宾北部大学
菲律宾,菲律宾卫斯理大学
菲律宾,菲律宾商船学校
菲律宾,菲律宾基督大学
菲律宾,菲律宾基督教大学
菲律宾,菲律宾大学宿务学院
菲律宾,菲律宾大学洛斯班那斯分校
菲律宾,菲律宾大学洛斯班那斯分校
菲律宾,菲律宾大学碧瑶分校
菲律宾,菲律宾大学第利曼分校
菲律宾,菲律宾大学维萨亚斯分校
菲律宾,菲律宾女子大学
菲律宾,菲律宾师范大学
菲律宾,菲律宾师范大学
菲律宾,菲律宾技术学院
菲律宾,菲律宾理工大学
菲律宾,菲律宾科技大学
菲律宾,菲律宾莱康大学
菲律宾,菲律宾莱西姆大学
菲律宾,菲律宾达沃女子学院
菲律宾,菲拉默基督教大学
菲律宾,西利曼大学
菲律宾,西北学会大学
菲律宾,西北萨玛尔国立大学
菲律宾,西南大学
菲律宾,西棉兰老岛国立大学
菲律宾,西米沙鄢国立大学
菲律宾,西部理工学院
菲律宾,达古潘学院
菲律宾,达将戈斯圣母大学
菲律宾,达沃雅典耀大学
菲律宾,远东大学
菲律宾,远东学院（奎松校区）
菲律宾,那牙卡雷斯大学
菲律宾,邦雅斯兰国立大学
菲律宾,雅典耀大学
菲律宾,雷省国立科技大学
菲律宾,雷蒙马赛总统国立大学
菲律宾,马尼拉信息学院
菲律宾,马尼拉圣保罗大学
菲律宾,马尼拉大学
菲律宾,马尼拉市立大学
菲律宾,马尼拉拉康索列学院
菲律宾,马尼拉时报学院
菲律宾,马尼拉维斯里安学院
菲律宾,马普尔大学
菲律宾,马里亚诺马科斯国立大学
菲律宾,黎刹大学
菲律宾,黎刹系统大学
葡萄牙,卢索佛纳大学
葡萄牙,圣塔伦理工学院
葡萄牙,埃什托里尔酒店与旅游高等学校
葡萄牙,埃武拉大学
葡萄牙,山后-上杜罗大学
葡萄牙,布拉干萨理工学院
葡萄牙,恩里克王子葡萄牙大学
葡萄牙,新里斯本大学
葡萄牙,欧洲大学
葡萄牙,波尔图大学
葡萄牙,波尔图理工学院
葡萄牙,科英布拉大学
葡萄牙,科英布拉理工学院
葡萄牙,米尼奥大学
葡萄牙,维塞乌理工学院
葡萄牙,艺术与设计学院
葡萄牙,莱利亚理工学院
葡萄牙,葡萄牙天主教大学
葡萄牙,贝拉英特拉大学
葡萄牙,贝雅理工学院
葡萄牙,里斯本大学
葡萄牙,里斯本大学学院
葡萄牙,里斯本理工学院
葡萄牙,阿威罗大学
葡萄牙,阿尔加夫大学
葡萄牙,马德拉大学
蒙古,CITI大学
蒙古,乌兰巴托国际大学
蒙古,乌兰巴托额尔德木大学
蒙古,人文大学
蒙古,国际研究学院
蒙古,大札撒国际大学
蒙古,奥托奇·曼兰巴大学
蒙古,奥特根腾格尔大学
蒙古,奥肯大学
蒙古,教育文化法学院
蒙古,曼达赫大学
蒙古,民族体育学院
蒙古,环球领袖大学
蒙古,电影艺术学院
蒙古,皇家国际大学
蒙古,蒙中国际大学
蒙古,蒙古伊德大学
蒙古,蒙古内务大学
蒙古,蒙古国立医科大学
蒙古,蒙古国立大学
蒙古,蒙古国立教育大学
蒙古,蒙古国立文化艺术大学
蒙古,蒙古国立音乐学院
蒙古,蒙古国防大学
蒙古,蒙古国际大学
蒙古,蒙古工程技术学院
蒙古,蒙古民族大学
蒙古,蒙古生命科学大学
蒙古,蒙古研究大学
蒙古,蒙古科技大学
蒙古,蒙古药科大学
蒙古,蒙古额图根大学
蒙古,蒙奥蒂乌斯大学
蒙古,财经大学
蒙古,阿奇医科大学
蒙古,阿瓦尔加学院
西班牙,CUNEF大学
西班牙,IE大学
西班牙,加泰罗尼亚国际大学
西班牙,加泰罗尼亚理工大学
西班牙,加的斯大学
西班牙,加纳利欧洲大学
西班牙,加那利群岛拉斯帕尔马斯大学
西班牙,卡塔赫纳理工大学
西班牙,卡德纳尔埃雷拉大学
西班牙,卡斯蒂利亚拉曼却大学
西班牙,卡米亚斯宗座大学
西班牙,卡米洛何塞塞拉大学
西班牙,哈恩大学
西班牙,圣地亚哥德孔波斯特拉大学
西班牙,圣安东尼奥天主教大学
西班牙,圣帕布洛大学
西班牙,坎塔布里亚大学
西班牙,埃斯特雷马杜拉大学
西班牙,塞万提斯米格尔欧洲大学
西班牙,塞维利亚大学
西班牙,大西洋欧洲大学
西班牙,奥维耶多大学
西班牙,安东尼奥·德·内夫里哈大学
西班牙,安达卢西亚国际大学
西班牙,安达卢西亚洛约拉大学
西班牙,巴利亚多利德大学
西班牙,巴利阿里群岛大学
西班牙,巴塞罗那大学
西班牙,巴塞罗那自治大学
西班牙,巴斯克大学
西班牙,布尔戈斯大学
西班牙,帕布罗·德·奥拉韦德大学
西班牙,庞培法布拉大学
西班牙,弗朗西斯科·德·维多利亚大学
西班牙,德乌斯托大学
西班牙,拉古纳大学
西班牙,拉科鲁尼亚大学
西班牙,拉蒙鲁尔大学
西班牙,拉里奥哈国际大学
西班牙,拉里奥哈大学
西班牙,智者阿方索十世大学
